concept_id,label_ko,label_en,class1,class2,class3,Date,finance_statement,corp_code,company
ifrs-full_NoncurrentLiabilities,비유동부채,"Non-current liabilities",부채,비유동부채,NULL,20201231,4368063466,035900,JYP
ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산,"Non-current financial assets measured at fair value through other comprehensive income",자산,비유동자산,기타포괄손익-공정가치측정금융자산,20211231,2909699380,035900,JYP
ifrs-full_DeferredTaxAssets,이연법인세자산,"Deferred tax assets",자산,비유동자산,이연법인세자산,20211231,1197676762,035900,JYP
dart_OtherNonCurrentAssets,기타비유동자산,"Other non-current assets",자산,비유동자산,기타비유동자산,20211231,2140349,035900,JYP
entity00258689_udf_BS_20171112103350886_NoncurrentAssets,무형자산,"intangible asset",자산,비유동자산,무형자산,20211231,29545607468,035900,JYP
ifrs-full_PropertyPlantAndEquipment,유형자산,"Property, plant and equipment",자산,비유동자산,유형자산,20211231,38286277286,035900,JYP
ifrs-full_InvestmentsInAssociates,관계기업투자,"Investments in associates",자산,비유동자산,관계기업투자,20211231,42570591708,035900,JYP
ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,"Other non-current financial assets",자산,비유동자산,기타비유동금융자산,20211231,8808688517,035900,JYP
ifrs-full_Assets,자산총계,"Total assets",자산,자산총계,NULL,20211231,317418306083,035900,JYP
ifrs-full_CurrentAssets,유동자산,"Current assets",자산,유동자산,NULL,20211231,159186900028,035900,JYP
ifrs-full_NoncurrentAssets,비유동자산,"Non-current assets",자산,비유동자산,NULL,20211231,158231406055,035900,JYP
ifrs-full_CurrentTaxAssets,당기법인세자산,"Current tax assets",자산,유동자산,당기법인세자산,20211231,8226822,035900,JYP
dart_OtherCurrentAssets,기타유동자산,"Other current assets",자산,유동자산,기타유동자산,20211231,4106281094,035900,JYP
ifrs-full_Inventories,재고자산,Inventories,자산,유동자산,재고자산,20211231,1433494363,035900,JYP
ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,"Trade and other current receivables",자산,유동자산,매출채권및기타채권,20211231,46946321942,035900,JYP
ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,"Other current financial assets",자산,유동자산,기타유동금융자산,20211231,51878745542,035900,JYP
entity00258689_udf_BS_20171112102223512_CurrentAssets,당기손익-공정가치측정금융자산(유동),"Current financial assets measured at fair value through profit or loss",자산,유동자산,당기손익-공정가치측정금융자산(유동),20211231,5675597350,035900,JYP
ifrs-full_CashAndCashEquivalents,현금및현금성자산,"Cash and cash equivalents",자산,유동자산,현금및현금성자산,20211231,49138232915,035900,JYP
entity00258689_udf_BS_2020319171055507_NoncurrentAssets,당기손익-공정가치측정금융자산(비유동),"Non-current financial assets measured at fair value through profit or loss",자산,비유동자산,당기손익-공정가치측정금융자산(비유동),20211231,34910724585,035900,JYP
ifrs-full_CurrentLiabilities,유동부채,"Current liabilities",부채,유동부채,NULL,20211231,58331683486,035900,JYP
ifrs-full_DeferredTaxLiabilities,이연법인세부채,"Deferred tax liabilities",부채,비유동부채,이연법인세부채,20211231,1872166577,035900,JYP
ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,"Other current financial liabilities",부채,유동부채,기타유동금융부채,20211231,2392309254,035900,JYP
ifrs-full_EquityAndLiabilities,자본과부채총계,"Total equity and liabilities",자본과부채총계,NULL,NULL,20211231,317418306083,035900,JYP
ifrs-full_Equity,자본총계,"Total equity",자본,자본총계,NULL,20211231,250649388836,035900,JYP
ifrs-full_NoncontrollingInterests,비지배지분,"Non-controlling interests",자본,비지배지분,NULL,20211231,4027539705,035900,JYP
ifrs-full_RetainedEarnings,이익잉여금,"Retained earnings",자본,"지배기업의 소유주지분",이익잉여금,20211231,162275837571,035900,JYP
dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,"Other Comprehensive income/loss accumulated amount",자본,"지배기업의 소유주지분",기타포괄손익누계액,20211231,1347673851,035900,JYP
ifrs-full_TradeAndOtherCurrentPayables,매입채무및기타채무,"Trade and other current payables",부채,유동부채,매입채무및기타채무,20211231,14514656591,035900,JYP
dart_CapitalSurplus,자본잉여금,"Capital surplus",자본,"지배기업의 소유주지분",자본잉여금,20211231,76955682199,035900,JYP
ifrs-full_IssuedCapital,자본금,"Issued capital",자본,"지배기업의 소유주지분",자본금,20211231,17943451500,035900,JYP
dart_OtherCapitalAdjustments,자본조정,"Other capital adjustments",자본,"지배기업의 소유주지분",자본조정,20211231,-11900795990,035900,JYP
ifrs-full_Liabilities,부채총계,"Total liabilities",부채,부채총계,NULL,20211231,66768917247,035900,JYP
dart_OtherNonCurrentLiabilities,기타비유동부채,"Other non-current liabilities",부채,비유동부채,기타비유동부채,20211231,4735861713,035900,JYP
ifrs-full_NoncurrentProvisions,충당부채,"Non-current provisions",부채,비유동부채,충당부채,20211231,61913876,035900,JYP
ifrs-full_OtherNoncurrentFinancialLiabilities,기타비유동금융부채,"Other non-current financial liabilities",부채,비유동부채,기타비유동금융부채,20211231,1767291595,035900,JYP
ifrs-full_NoncurrentLiabilities,비유동부채,"Non-current liabilities",부채,비유동부채,NULL,20211231,8437233761,035900,JYP
ifrs-full_CurrentTaxLiabilities,당기법인세부채,"Current tax liabilities",부채,유동부채,당기법인세부채,20211231,8679267306,035900,JYP
dart_OtherCurrentLiabilities,기타유동부채,"Other current liabilities",부채,유동부채,기타유동부채,20211231,15814007089,035900,JYP
dart_ShortTermAdvancesCustomers,선수금,"Short-term advances customers",부채,유동부채,선수금,20211231,16931443246,035900,JYP
ifrs-full_EquityAttributableToOwnersOfParent,"지배기업의 소유주지분","Equity attributable to owners of parent",자본,"지배기업의 소유주지분",NULL,20211231,246621849131,035900,JYP
ifrs-full_DeferredTaxAssets,이연법인세자산,"Deferred tax assets",자산,비유동자산,이연법인세자산,20221231,1285820452,035900,JYP
dart_OtherNonCurrentAssets,기타비유동자산,"Other non-current assets",자산,비유동자산,기타비유동자산,20221231,3820326,035900,JYP
entity00258689_udf_BS_20171112103350886_NoncurrentAssets,무형자산,"intangible asset",자산,비유동자산,무형자산,20221231,41506863178,035900,JYP
ifrs-full_PropertyPlantAndEquipment,유형자산,"Property, plant and equipment",자산,비유동자산,유형자산,20221231,37763727474,035900,JYP
ifrs-full_InvestmentsInAssociates,관계기업투자,"Investments in associates",자산,비유동자산,관계기업투자,20221231,48302838434,035900,JYP
ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,"Other non-current financial assets",자산,비유동자산,기타비유동금융자산,20221231,11145264155,035900,JYP
ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산,"Non-current financial assets measured at fair value through other comprehensive income",자산,비유동자산,기타포괄손익-공정가치측정금융자산,20221231,1455231985,035900,JYP
ifrs-full_CashAndCashEquivalents,현금및현금성자산,"Cash and cash equivalents",자산,유동자산,현금및현금성자산,20221231,139647280323,035900,JYP
ifrs-full_NoncurrentAssets,비유동자산,"Non-current assets",자산,비유동자산,NULL,20221231,174016489083,035900,JYP
ifrs-full_CurrentTaxAssets,당기법인세자산,"Current tax assets",자산,유동자산,당기법인세자산,20221231,779340,035900,JYP
dart_OtherCurrentAssets,기타유동자산,"Other current assets",자산,유동자산,기타유동자산,20221231,6843109192,035900,JYP
ifrs-full_Inventories,재고자산,Inventories,자산,유동자산,재고자산,20221231,2397304762,035900,JYP
ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,"Trade and other current receivables",자산,유동자산,매출채권및기타채권,20221231,68206650598,035900,JYP
ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,"Other current financial assets",자산,유동자산,기타유동금융자산,20221231,20010696834,035900,JYP
entity00258689_udf_BS_20171112102223512_CurrentAssets,당기손익-공정가치측정금융자산(유동),"Current financial assets measured at fair value through profit or loss",자산,유동자산,당기손익-공정가치측정금융자산(유동),20221231,NULL,035900,JYP
ifrs-full_Assets,자산총계,"Total assets",자산,자산총계,NULL,20221231,411122310132,035900,JYP
entity00258689_udf_BS_2020319171055507_NoncurrentAssets,당기손익-공정가치측정금융자산(비유동),"Non-current financial assets measured at fair value through profit or loss",자산,비유동자산,당기손익-공정가치측정금융자산(비유동),20221231,32552923079,035900,JYP
ifrs-full_CurrentLiabilities,유동부채,"Current liabilities",부채,유동부채,NULL,20221231,101383995470,035900,JYP
ifrs-full_DeferredTaxLiabilities,이연법인세부채,"Deferred tax liabilities",부채,비유동부채,이연법인세부채,20221231,602735957,035900,JYP
ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,"Other current financial liabilities",부채,유동부채,기타유동금융부채,20221231,3214591918,035900,JYP
ifrs-full_EquityAndLiabilities,자본과부채총계,"Total equity and liabilities",자본과부채총계,NULL,NULL,20221231,411122310132,035900,JYP
ifrs-full_Equity,자본총계,"Total equity",자본,자본총계,NULL,20221231,304501101236,035900,JYP
ifrs-full_NoncontrollingInterests,비지배지분,"Non-controlling interests",자본,비지배지분,NULL,20221231,3943150158,035900,JYP
ifrs-full_RetainedEarnings,이익잉여금,"Retained earnings",자본,"지배기업의 소유주지분",이익잉여금,20221231,217546377622,035900,JYP
dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,"Other Comprehensive income/loss accumulated amount",자본,"지배기업의 소유주지분",기타포괄손익누계액,20221231,-2296310605,035900,JYP
dart_OtherCapitalAdjustments,자본조정,"Other capital adjustments",자본,"지배기업의 소유주지분",자본조정,20221231,-9591249638,035900,JYP
dart_CapitalSurplus,자본잉여금,"Capital surplus",자본,"지배기업의 소유주지분",자본잉여금,20221231,76955682199,035900,JYP
ifrs-full_IssuedCapital,자본금,"Issued capital",자본,"지배기업의 소유주지분",자본금,20221231,17943451500,035900,JYP
ifrs-full_EquityAttributableToOwnersOfParent,"지배기업의 소유주지분","Equity attributable to owners of parent",자본,"지배기업의 소유주지분",NULL,20221231,300557951078,035900,JYP
ifrs-full_Liabilities,부채총계,"Total liabilities",부채,부채총계,NULL,20221231,106621208896,035900,JYP
dart_OtherNonCurrentLiabilities,기타비유동부채,"Other non-current liabilities",부채,비유동부채,기타비유동부채,20221231,1178196309,035900,JYP
ifrs-full_NoncurrentProvisions,충당부채,"Non-current provisions",부채,비유동부채,충당부채,20221231,78243008,035900,JYP
ifrs-full_OtherNoncurrentFinancialLiabilities,기타비유동금융부채,"Other non-current financial liabilities",부채,비유동부채,기타비유동금융부채,20221231,3378038152,035900,JYP
ifrs-full_NoncurrentLiabilities,비유동부채,"Non-current liabilities",부채,비유동부채,NULL,20221231,5237213426,035900,JYP
ifrs-full_CurrentTaxLiabilities,당기법인세부채,"Current tax liabilities",부채,유동부채,당기법인세부채,20221231,15384960636,035900,JYP
dart_OtherCurrentLiabilities,기타유동부채,"Other current liabilities",부채,유동부채,기타유동부채,20221231,25811243282,035900,JYP
dart_ShortTermAdvancesCustomers,선수금,"Short-term advances customers",부채,유동부채,선수금,20221231,25416661186,035900,JYP
ifrs-full_TradeAndOtherCurrentPayables,매입채무및기타채무,"Trade and other current payables",부채,유동부채,매입채무및기타채무,20221231,31556538448,035900,JYP
ifrs-full_CurrentAssets,유동자산,"Current assets",자산,유동자산,NULL,20221231,237105821049,035900,JYP
ifrs-full_EquityAndLiabilities,부채및자본총계,"Total equity and liabilities",부채및자본총계,NULL,NULL,20161231,32216026000000,000660,SK하이닉스
ifrs-full_Assets,자산총계,"Total assets",자산,자산총계,NULL,20161231,32216026000000,000660,SK하이닉스
dart_OtherNonCurrentAssets,기타비유동자산,"Other non-current assets",자산,비유동자산,기타비유동자산,20161231,570402000000,000660,SK하이닉스
entity00164779_udf_BS_20201229174532454_NoncurrentAssets,종업원급여자산,"Assets for employee benefits",자산,비유동자산,종업원급여자산,20161231,NULL,000660,SK하이닉스
ifrs-full_DeferredTaxAssets,이연법인세자산,"Deferred tax assets",자산,비유동자산,이연법인세자산,20161231,792368000000,000660,SK하이닉스
ifrs-full_InvestmentProperty,투자부동산,"Investment property",자산,비유동자산,투자부동산,20161231,2573000000,000660,SK하이닉스
